symbol,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,position_size,pnl,exit_reason,phase,range_id,partial_exited,original_risk,inv_price,stop_price
EUR/USD,2024-05-31 07:00:00,2024-06-03 19:00:00,long,1.0855,1.0907247614860531,1.0820168256759644,32561.76863161077,170.1274746642158,TP1_50%,KOD,50,False,0.003483174324035554,1.0820168256759644,1.0820168256759644
EUR/USD,2024-05-31 07:00:00,2024-06-07 11:00:00,long,1.0855,1.0855,1.0855,32561.76863161077,0.0,SL,KOD,50,True,0.003483174324035554,1.0820168256759644,1.0820168256759644
EUR/USD,2024-06-05 08:30:00,2024-06-07 11:00:00,long,1.08783,1.0857763290405271,1.0857763290405271,13285.336560901382,-27.28370988194744,SL,OTE,61,False,0.016317450000000067,1.087716493010521,
EUR/USD,2024-06-05 15:00:00,2024-06-07 11:00:00,long,1.08751,1.0857763290405271,1.0857763290405271,125042.6523448237,-216.78281506568115,SL,KOD,61,False,0.001733670959472855,1.0857763290405271,1.0857763290405271
EUR/USD,2024-06-05 23:00:00,2024-06-07 11:00:00,long,1.08928,1.0875475406646729,1.0875475406646729,125130.1029958904,-216.78281506568115,SL,KOD,67,False,0.0017324593353271744,1.0875475406646729,1.0875475406646729
EUR/USD,2024-06-04 07:00:00,2024-06-07 15:00:00,short,1.08657,1.0811910613059998,1.0901559591293335,30226.61542519806,162.58711129926087,TP1_50%,KOD,58,False,0.0035859591293334603,1.0901559591293335,1.0901559591293335
EUR/USD,2024-06-04 07:00:00,2024-06-09 23:00:00,short,1.08657,1.0793980817413331,1.08657,30226.61542519806,216.78281506568115,TP2,KOD,58,True,0.0035859591293334603,1.0901559591293335,1.0901559591293335
EUR/USD,2024-06-10 07:00:00,2024-06-10 23:00:00,short,1.0743,1.0770059823989868,1.0770059823989868,79510.20925829926,-215.1532267927138,SL,KOD,78,False,0.0027059823989867837,1.0770059823989868,1.0770059823989868
EUR/USD,2024-06-11 07:00:00,2024-06-12 11:00:00,short,1.07287,1.0772379636764526,1.0772379636764526,48271.95871466065,-210.8501622568595,SL,KOD,87,False,0.004367963676452646,1.0772379636764526,1.0772379636764526
EUR/USD,2024-06-12 19:00:00,2024-06-13 07:00:00,short,1.08136,1.0803747614860537,1.0820168256759644,157296.80383487852,154.97486925879173,TP1_50%,KOD,95,False,0.0006568256759642566,1.0820168256759644,1.0820168256759644
EUR/USD,2024-06-12 19:00:00,2024-06-13 07:00:00,short,1.08136,1.0800463486480716,1.08136,157296.80383487852,206.63315901172228,TP2,KOD,95,True,0.0006568256759642566,1.0820168256759644,1.0820168256759644
EUR/USD,2024-06-13 03:00:00,2024-06-13 11:00:00,short,1.08091,1.0792497614860537,1.0818997621536257,93344.94288438596,154.97486925878135,TP1_50%,Model-1,94,False,0.001106825675964318,1.08119797706604,1.0820168256759644
EUR/USD,2024-06-13 03:00:00,2024-06-13 11:00:00,short,1.08091,1.0786963486480714,1.08091,93344.94288438596,206.6331590117223,TP2,Model-1,94,True,0.001106825675964318,1.08119797706604,1.0820168256759644
EUR/USD,2024-06-12 11:00:00,2024-06-13 15:00:00,long,1.08467,1.0760787725448608,1.0760787725448608,24542.495627994474,-210.8501622568595,SL,KOD,88,False,0.008591227455139183,1.0760787725448608,1.0760787725448608
EUR/USD,2024-06-13 07:00:00,2024-06-13 15:00:00,short,1.07938,1.0756003567695616,1.0818997621536257,41002.51262096233,154.97486925878718,TP1_50%,KOD,94,False,0.002519762153625704,1.0818997621536257,1.0818997621536257
EUR/USD,2024-06-13 07:00:00,2024-06-13 15:00:00,short,1.07938,1.0743404756927486,1.07938,41002.51262096233,206.6331590117223,TP2,KOD,94,True,0.002519762153625704,1.0818997621536257,1.0818997621536257
EUR/USD,2024-06-18 23:00:00,2024-06-19 11:00:00,short,1.07403,1.0745755434036257,1.0745755434036257,410806.2456137637,-224.11263746281566,SL,KOD,114,False,0.0005455434036256701,1.0745755434036257,1.0745755434036257
EUR/USD,2024-06-20 23:00:00,2024-06-21 07:00:00,long,1.07146,1.070549249649048,1.070549249649048,241153.22545193657,-219.63038471355932,SL,KOD,127,False,0.0009107503509520054,1.070549249649048,1.070549249649048
EUR/USD,2024-06-20 15:00:00,2024-06-24 07:00:00,short,1.07077,1.0725010633468628,1.0725010633468628,126875.9950995413,-219.63038471355932,SL,KOD,120,False,0.0017310633468627934,1.0725010633468628,1.0725010633468628
EUR/USD,2024-06-21 15:00:00,2024-06-24 07:00:00,long,1.06947,1.0711109035491941,1.069290041923523,98377.7095513854,161.42833276446612,TP1_50%,Model-1,128,False,0.0010939356994628113,1.068376064300537,1.068376064300537
EUR/USD,2024-06-21 15:00:00,2024-06-24 07:00:00,long,1.06947,1.0716578713989255,1.06947,98377.7095513854,215.23777701928816,TP2,Model-1,128,True,0.0010939356994628113,1.068376064300537,1.068376064300537
EUR/USD,2024-06-24 03:00:00,2024-06-24 07:00:00,long,1.0708,1.0730649371147156,1.069290041923523,71272.76590402845,161.42833276447402,TP1_50%,KOD,128,False,0.0015099580764770248,1.069290041923523,1.069290041923523
EUR/USD,2024-06-24 03:00:00,2024-06-24 15:00:00,long,1.0708,1.073819916152954,1.0708,71272.76590402845,215.23777701928816,TP2,KOD,128,True,0.0015099580764770248,1.069290041923523,1.069290041923523
EUR/USD,2024-06-25 15:00:00,2024-06-26 03:00:00,long,1.07147,1.0704345703125,1.0704345703125,218181.7041211543,-225.91181371636733,SL,Model-1,140,False,0.0010354296874999225,1.0704345703125,1.0704345703125
EUR/USD,2024-06-25 11:00:00,2024-06-30 23:00:00,short,1.0706,1.0727311372756958,1.0727311372756958,106005.28473352725,-225.91181371636733,SL,KOD,138,False,0.0021311372756958047,1.0727311372756958,1.0727311372756958
EUR/USD,2024-06-30 23:00:00,2024-07-01 11:00:00,long,1.0755,1.073767900466919,1.073767900466919,127818.04579569299,-221.39357744203997,SL,KOD,154,False,0.0017320995330809552,1.073767900466919,1.073767900466919
EUR/USD,2024-07-02 19:00:00,2024-07-02 19:00:00,long,1.07469,1.0750349555969236,1.0744600296020508,461901.77412715246,159.33560221415385,TP1_50%,Breaker,165,False,0.00022997039794914187,1.0744600296020508,1.0744600296020508
EUR/USD,2024-07-02 19:00:00,2024-07-02 19:00:00,long,1.07469,1.0751499407958982,1.07469,461901.77412715246,212.4474696188718,TP2,Breaker,165,True,0.00022997039794914187,1.0744600296020508,1.0744600296020508
EUR/USD,2024-07-01 07:00:00,2024-07-03 11:00:00,short,1.07511,1.0765421390533447,1.0765421390533447,87580.63841977884,-125.42765259782797,SL,Model-1,161,False,0.0024762932205200094,1.07758629322052,1.07758629322052
EUR/USD,2024-07-01 11:00:00,2024-07-03 11:00:00,short,1.07231,1.0765421390533447,1.0765421390533447,51244.85241011104,-216.8753411677126,SL,KOD,161,False,0.00423213905334463,1.0765421390533447,1.0765421390533447
EUR/USD,2024-07-02 11:00:00,2024-07-03 11:00:00,long,1.07385,1.076908022403717,1.0744600296020508,52104.13174883313,159.33560221415962,TP1_50%,KOD,165,False,0.0020386816024779986,1.071811318397522,1.071811318397522
EUR/USD,2024-07-02 11:00:00,2024-07-03 11:00:00,long,1.07385,1.077927363204956,1.07385,52104.13174883313,212.4474696188718,TP2,KOD,165,True,0.0020386816024779986,1.071811318397522,1.071811318397522
EUR/USD,2024-07-03 07:00:00,2024-07-03 11:00:00,long,1.07604,1.077196703052521,1.0752688646316528,142571.03232522818,164.9123482916334,TP1_50%,KOD,171,False,0.0007711353683472755,1.0752688646316528,1.0752688646316528
EUR/USD,2024-07-03 07:00:00,2024-07-03 11:00:00,long,1.07604,1.0775822707366947,1.07604,142571.03232522818,219.88313105553232,TP2,KOD,171,True,0.0007711353683472755,1.0752688646316528,1.0752688646316528
EUR/USD,2024-07-10 03:00:00,2024-07-10 15:00:00,long,1.08214,1.0826757732391359,1.0817828178405762,319400.9501647844,171.12648165283363,TP1_50%,KOD,196,False,0.00035718215942392995,1.0817828178405762,1.0817828178405762
EUR/USD,2024-07-10 03:00:00,2024-07-10 19:00:00,long,1.08214,1.082854364318848,1.08214,319400.9501647844,228.16864220382544,TP2,KOD,196,True,0.00035718215942392995,1.0817828178405762,1.0817828178405762
EUR/USD,2024-07-16 15:00:00,2024-07-16 19:00:00,long,1.08967,1.0901881096839903,1.0893245935440063,341850.2181750703,177.11590851071895,TP1_50%,Model-1,221,False,0.0003454064559935688,1.088139295578003,1.0893245935440063
EUR/USD,2024-07-16 15:00:00,2024-07-16 19:00:00,long,1.08967,1.090360812911987,1.08967,341850.2181750703,236.15454468095862,TP2,Model-1,221,True,0.0003454064559935688,1.088139295578003,1.0893245935440063
EUR/USD,2024-07-16 19:00:00,2024-07-16 23:00:00,long,1.09014,1.090650714969635,1.0897995233535769,346799.91588528606,177.11590851071895,TP1_50%,KOD,220,False,0.0003404766464232267,1.0897995233535769,1.0897995233535769
EUR/USD,2024-07-16 19:00:00,2024-07-17 03:00:00,long,1.09014,1.09014,1.09014,346799.91588528606,0.0,SL,KOD,220,True,0.0003404766464232267,1.0897995233535769,1.0897995233535769
EUR/USD,2024-07-18 18:15:00,2024-07-18 15:00:00,long,1.08998,1.090072616291046,1.0899182558059692,2007980.4733678591,185.971703936032,TP1_50%,KOD,232,False,6.174419403071063e-05,1.0899182558059692,1.0899182558059692
EUR/USD,2024-07-18 18:15:00,2024-07-18 15:00:00,long,1.08998,1.0901034883880614,1.08998,2007980.4733678591,247.96227191500654,TP2,KOD,232,True,6.174419403071063e-05,1.0899182558059692,1.0899182558059692
EUR/USD,2024-07-22 23:00:00,2024-07-23 07:00:00,short,1.08926,1.0886288136482236,1.089680790901184,304950.69012874324,192.48071357402046,TP1_50%,Breaker,242,False,0.00042079090118418705,1.089680790901184,1.089680790901184
EUR/USD,2024-07-22 23:00:00,2024-07-23 07:00:00,short,1.08926,1.0884184181976315,1.08926,304950.69012874324,256.6409514320273,TP2,Breaker,242,True,0.00042079090118418705,1.089680790901184,1.089680790901184
EUR/USD,2024-07-18 23:00:00,2024-07-23 11:00:00,short,1.08889,1.0864562288284296,1.09051251411438,79087.43263230886,192.48071357402048,TP1_50%,KOD,226,False,0.0016225141143801913,1.09051251411438,1.09051251411438
EUR/USD,2024-07-18 23:00:00,2024-07-23 11:00:00,short,1.08889,1.0856449717712395,1.08889,79087.43263230886,256.6409514320273,TP2,KOD,226,True,0.0016225141143801913,1.09051251411438,1.09051251411438
EUR/USD,2024-07-22 03:00:00,2024-07-23 11:00:00,short,1.08836,1.0863788136482238,1.089680790901184,97154.26991583183,192.48071357403126,TP1_50%,KOD,242,False,0.001320790901184088,1.089680790901184,1.089680790901184
EUR/USD,2024-07-22 03:00:00,2024-07-23 11:00:00,short,1.08836,1.0857184181976318,1.08836,97154.26991583183,256.6409514320273,TP2,KOD,242,True,0.001320790901184088,1.089680790901184,1.089680790901184
EUR/USD,2024-07-24 15:00:00,2024-07-26 07:00:00,short,1.08373,1.0860122442245483,1.0860122442245483,124258.50322330129,-283.5882513323904,SL,KOD,257,False,0.0022822442245482577,1.0860122442245483,1.0860122442245483
EUR/USD,2024-07-23 07:00:00,2024-07-29 11:00:00,short,1.08649,1.0824160295486451,1.089205980300903,47246.46775727473,192.4807135740257,TP1_50%,KOD,249,False,0.0027159803009031425,1.089205980300903,1.089205980300903
EUR/USD,2024-07-23 07:00:00,2024-07-30 11:00:00,short,1.08649,1.0810580393981937,1.08649,47246.46775727473,256.6409514320273,TP2,KOD,249,True,0.0027159803009031425,1.089205980300903,1.089205980300903
EUR/USD,2024-07-30 07:00:00,2024-07-30 11:00:00,long,1.08309,1.0820168256759644,1.0820168256759644,262553.89666575374,-281.76610057722314,SL,KOD,272,False,0.0010731743240357527,1.0820168256759644,1.0820168256759644
EUR/USD,2024-07-29 07:00:00,2024-08-01 07:00:00,short,1.08325,1.078929786682129,1.086130142211914,48247.007588047454,208.43736472930698,TP1_50%,KOD,267,False,0.0028801422119140163,1.086130142211914,1.086130142211914
EUR/USD,2024-08-01 07:00:00,2024-08-02 07:00:00,short,1.07949,1.0821340084075928,1.0821340084075928,106377.72436223114,-281.26359759431926,SL,KOD,288,False,0.002644008407592713,1.0821340084075928,1.0821340084075928
EUR/USD,2024-07-29 07:00:00,2024-08-02 11:00:00,short,1.08325,1.08325,1.08325,48247.007588047454,0.0,SL,KOD,267,True,0.0028801422119140163,1.086130142211914,1.086130142211914
EUR/USD,2024-07-30 11:00:00,2024-08-02 11:00:00,short,1.08036,1.0836584568023682,1.0836584568023682,85423.61396848517,-281.76610057722314,SL,KOD,277,False,0.003298456802368177,1.0836584568023682,1.0836584568023682
EUR/USD,2024-08-02 07:00:00,2024-08-02 11:00:00,long,1.08292,1.088827900695801,1.0789813995361328,36235.249996472194,214.07425866667901,TP1_50%,KOD,292,False,0.003938600463867292,1.0789813995361328,1.0789813995361328
EUR/USD,2024-08-02 07:00:00,2024-08-02 11:00:00,long,1.08292,1.0907972009277347,1.08292,36235.249996472194,285.4323448889054,TP2,KOD,292,True,0.003938600463867292,1.0789813995361328,1.0789813995361328
EUR/USD,2024-08-06 19:00:00,2024-08-06 19:00:00,long,1.09273,1.0928390085220336,1.0926573276519775,1955089.4578832213,213.12141224743965,TP1_50%,KOD,307,False,7.267234802244005e-05,1.0926573276519775,1.0926573276519775
EUR/USD,2024-08-06 19:00:00,2024-08-06 19:00:00,long,1.09273,1.0928753446960449,1.09273,1955089.4578832213,284.1618829965862,TP2,KOD,307,True,7.267234802244005e-05,1.0926573276519775,1.0926573276519775
EUR/USD,2024-08-07 19:00:00,2024-08-08 03:00:00,long,1.09295,1.094104979515076,1.0921800136566162,190982.31509467124,220.58066167610005,TP1_50%,KOD,309,False,0.0007699863433838772,1.0921800136566162,1.0921800136566162
EUR/USD,2024-08-07 19:00:00,2024-08-08 03:00:00,long,1.09295,1.0944899726867678,1.09295,190982.31509467124,294.1075489014667,TP2,KOD,309,True,0.0007699863433838772,1.0921800136566162,1.0921800136566162
EUR/USD,2024-08-08 15:00:00,2024-08-08 23:00:00,long,1.09145,1.0923208599090577,1.0914647579193115,262155.80997614464,228.3009848347636,TP1_50%,Model-1,317,False,0.0005805732727051094,1.090869426727295,1.090869426727295
EUR/USD,2024-08-08 15:00:00,2024-08-09 03:00:00,long,1.09145,1.0926111465454103,1.09145,262155.80997614464,304.4013131130181,TP2,Model-1,317,True,0.0005805732727051094,1.090869426727295,1.090869426727295
EUR/USD,2024-08-08 23:00:00,2024-08-12 19:00:00,long,1.09229,1.0935278631210328,1.0914647579193115,184431.52635834488,228.30098483478403,TP1_50%,KOD,317,False,0.0008252420806884597,1.0914647579193115,1.0914647579193115
EUR/USD,2024-08-08 23:00:00,2024-08-13 11:00:00,long,1.09229,1.093940484161377,1.09229,184431.52635834488,304.4013131130181,TP2,KOD,317,True,0.0008252420806884597,1.0914647579193115,1.0914647579193115
EUR/USD,2024-05-22 14:00:00,2024-08-13 15:00:00,short,1.08295,1.09919425,1.09919425,13626.36009664966,-221.3500000000007,SL,OTE,8,False,0.01624424999999996,1.083095794916153,
EUR/USD,2024-07-24 14:15:00,2024-08-14 07:00:00,short,1.08411,1.1003716499999998,1.1003716499999998,17439.08221689632,-283.58825133239037,SL,OTE,249,False,0.016261649999999905,1.0843318343162536,
EUR/USD,2024-08-15 19:15:00,2024-08-15 23:00:00,long,1.09747,1.0976748531341551,1.0973334312438965,1155500.895699683,236.70798000321147,TP1_50%,Model-1,342,False,0.0001365687561034612,1.0973334312438965,1.0973334312438965
EUR/USD,2024-08-15 19:15:00,2024-08-15 23:00:00,long,1.09747,1.0977431375122069,1.09747,1155500.895699683,315.61064000428195,TP2,Model-1,342,True,0.0001365687561034612,1.0973334312438965,1.0973334312438965
EUR/USD,2024-07-19 03:00:00,2024-08-19 11:00:00,short,1.08823,1.1045534499999998,1.1045534499999998,15722.224862515615,-256.6409514320273,SL,OTE,219,False,0.016323449999999795,1.0882794350385667,
EUR/USD,2024-07-22 00:45:00,2024-08-19 11:00:00,short,1.08874,1.1050711,1.1050711,15714.860078747199,-256.6409514320273,SL,OTE,227,False,0.016331099999999932,1.0887507855892182,
EUR/USD,2024-08-16 15:00:00,2024-08-19 11:00:00,long,1.10187,1.105598538208008,1.099384307861328,65707.45574690327,244.99275930333118,TP1_50%,KOD,342,False,0.002485692138672002,1.099384307861328,1.099384307861328
EUR/USD,2024-08-16 15:00:00,2024-08-19 15:00:00,long,1.10187,1.106841384277344,1.10187,65707.45574690327,326.6570124044319,TP2,KOD,342,True,0.002485692138672002,1.099384307861328,1.099384307861328
EUR/USD,2024-08-21 15:00:00,2024-08-22 11:00:00,long,1.11561,1.1129660606384275,1.1129660606384275,123990.88063287994,-327.82436978130596,SL,KOD,365,False,0.0026439393615724782,1.1129660606384275,1.1129660606384275
EUR/USD,2024-08-22 23:00:00,2024-08-23 07:00:00,long,1.11262,1.1123470067977903,1.1123470067977903,182983.72468631828,-49.95331295436465,SL,Model-1,371,False,0.0017557183456420322,1.111605167388916,1.110864281654358
EUR/USD,2024-08-23 03:00:00,2024-08-23 07:00:00,long,1.11301,1.1123470067977903,1.1123470067977903,484571.9101114419,-321.2678823856798,SL,KOD,371,False,0.0006629932022097496,1.1123470067977903,1.1123470067977903
EUR/USD,2024-08-28 03:00:00,2024-08-28 15:00:00,short,1.1154,1.1127096304893493,1.117193579673767,87490.80486056641,235.38259385914947,TP1_50%,KOD,390,False,0.0017935796737671428,1.117193579673767,1.117193579673767
EUR/USD,2024-08-28 03:00:00,2024-08-29 07:00:00,short,1.1154,1.1118128406524657,1.1154,87490.80486056641,313.8434584788789,TP2,KOD,390,True,0.0017935796737671428,1.117193579673767,1.117193579673767
EUR/USD,2024-09-03 07:00:00,2024-09-04 11:00:00,short,1.10392,1.107051968574524,1.107051968574524,103713.67777054282,-324.8279795256395,SL,KOD,410,False,0.0031319685745239134,1.107051968574524,1.107051968574524
EUR/USD,2024-08-29 11:00:00,2024-09-05 07:00:00,short,1.10741,1.1102476119995115,1.1102476119995115,114472.30261979446,-324.8279795256395,SL,KOD,398,False,0.0028376119995114912,1.1102476119995115,1.1102476119995115
EUR/USD,2024-09-05 11:00:00,2024-09-06 03:00:00,short,1.10849,1.1122233867645264,1.1122233867645264,83525.99931718364,-311.83486034461384,SL,KOD,427,False,0.003733386764526392,1.1122233867645264,1.1122233867645264
EUR/USD,2024-09-10 03:00:00,2024-09-10 03:00:00,long,1.10422,1.104920901584625,1.1037527322769165,327005.42755349673,229.19862235325488,TP1_50%,KOD,438,False,0.0004672677230834754,1.1037527322769165,1.1037527322769165
EUR/USD,2024-09-10 03:00:00,2024-09-10 03:00:00,long,1.10422,1.105154535446167,1.10422,327005.42755349673,305.5981631377216,TP2,KOD,438,True,0.0004672677230834754,1.1037527322769165,1.1037527322769165
EUR/USD,2024-09-11 19:00:00,2024-09-12 11:00:00,short,1.10113,1.1030223369598389,1.1030223369598389,167144.70285168657,-316.2940988475411,SL,KOD,448,False,0.001892336959838925,1.1030223369598389,1.1030223369598389
EUR/USD,2024-09-13 15:00:00,2024-09-16 03:00:00,short,1.10781,1.109385371208191,1.109385371208191,196758.84341350608,-309.9682168705903,SL,KOD,457,False,0.0015753712081909566,1.109385371208191,1.109385371208191
EUR/USD,2024-09-16 03:00:00,2024-09-18 15:00:00,long,1.11115,1.1141660151481632,1.109139323234558,77080.56864188578,232.47616265295127,TP1_50%,KOD,435,False,0.0020106767654419766,1.109139323234558,1.109139323234558
EUR/USD,2024-09-16 03:00:00,2024-09-18 15:00:00,long,1.11115,1.115171353530884,1.11115,77080.56864188578,309.9682168705903,TP2,KOD,435,True,0.0020106767654419766,1.109139323234558,1.109139323234558
EUR/USD,2024-09-19 11:00:00,2024-09-20 03:00:00,short,1.11298,1.1176930665969849,1.1176930665969849,66754.35910982633,-314.6177401236493,SL,KOD,480,False,0.004713066596984783,1.1176930665969849,1.1176930665969849
EUR/USD,2024-09-25 15:00:00,2024-09-26 19:00:00,short,1.11317,1.1176930665969849,1.1176930665969849,68167.33265141612,-308.3253853211763,SL,KOD,496,False,0.0045230665969848705,1.1176930665969849,1.1176930665969849
EUR/USD,2024-09-19 03:00:00,2024-10-01 07:00:00,long,1.11493,1.1102476119995115,1.1102476119995115,67191.7278300789,-314.6177401236493,SL,KOD,477,False,0.00468238800048848,1.1102476119995115,1.1102476119995115
EUR/USD,2024-09-26 11:00:00,2024-10-01 07:00:00,long,1.11692,1.1129660606384275,1.1129660606384275,77979.29030417949,-308.3253853211763,SL,KOD,497,False,0.0039539393615724006,1.1129660606384275,1.1129660606384275
EUR/USD,2024-09-24 08:30:00,2024-10-04 11:00:00,long,1.11438,1.0976643,1.0976643,18445.25717266859,-308.3253853211763,SL,OTE,486,False,0.0167157,1.11398446559906,
EUR/USD,2024-10-02 11:00:00,2024-10-04 11:00:00,short,1.10378,1.0975842291831968,1.1049723625183103,35068.27766129247,217.27501132938838,TP1_50%,KOD,525,False,0.004130513877868891,1.1079105138778689,1.1079105138778689
EUR/USD,2024-10-03 11:00:00,2024-10-07 07:00:00,short,1.10184,1.0971414562225343,1.1049723625183103,46243.05351190982,217.27501132939224,TP1_50%,Breaker,525,False,0.0031323625183103943,1.1049723625183103,1.1049723625183103
EUR/USD,2024-10-02 11:00:00,2024-10-09 11:00:00,short,1.10378,1.0955189722442622,1.10378,35068.27766129247,289.7000151058563,TP2,KOD,525,True,0.004130513877868891,1.1079105138778689,1.1079105138778689
EUR/USD,2024-10-03 11:00:00,2024-10-09 11:00:00,short,1.10184,1.0955752749633791,1.10184,46243.05351190982,289.7000151058563,TP2,Breaker,525,True,0.0031323625183103943,1.1049723625183103,1.1049723625183103
EUR/USD,2024-10-08 23:00:00,2024-10-09 15:00:00,short,1.0969,1.094622467517853,1.098418354988098,96230.6279306534,219.16838088945627,TP1_50%,KOD,549,False,0.0015183549880979363,1.098418354988098,1.098418354988098
EUR/USD,2024-10-08 23:00:00,2024-10-10 11:00:00,short,1.0969,1.0938632900238041,1.0969,96230.6279306534,292.2245078526084,TP2,KOD,549,True,0.0015183549880979363,1.098418354988098,1.098418354988098
EUR/USD,2024-10-14 15:00:00,2024-10-16 15:00:00,short,1.08994,1.0869377861976621,1.091941475868225,78452.19900406784,235.53027467376293,TP1_50%,KOD,573,False,0.0020014758682251887,1.091941475868225,1.091941475868225
EUR/USD,2024-10-14 15:00:00,2024-10-16 15:00:00,short,1.08994,1.0859370482635495,1.08994,78452.19900406784,314.0403662316839,TP2,KOD,573,True,0.0020014758682251887,1.091941475868225,1.091941475868225
EUR/USD,2024-09-04 19:00:00,2024-10-17 11:00:00,short,1.10818,1.0832459500000002,1.1248026999999998,9575.201980879428,238.74856495134392,TP1_50%,OTE,420,False,0.01662269999999988,1.1081870138645171,
EUR/USD,2024-10-20 23:00:00,2024-10-21 07:00:00,short,1.08657,1.085458455848694,1.087074637413025,222532.82739238473,247.35506276161482,TP1_50%,Model-1,597,False,0.0007410294342040658,1.087311029434204,1.087311029434204
EUR/USD,2024-10-20 23:00:00,2024-10-21 07:00:00,short,1.08657,1.085087941131592,1.08657,222532.82739238473,329.8067503488198,TP2,Model-1,597,True,0.0007410294342040658,1.087311029434204,1.087311029434204
EUR/USD,2024-10-16 15:00:00,2024-10-21 15:00:00,short,1.08562,1.0816634943962098,1.087074637413025,59529.872635117834,235.5302746737629,TP1_50%,KOD,585,False,0.002637670402526826,1.0882576704025269,1.0882576704025269
EUR/USD,2024-10-21 03:00:00,2024-10-21 15:00:00,short,1.08538,1.0828380438804626,1.087074637413025,97308.94284935026,247.35506276162565,TP1_50%,KOD,597,False,0.001694637413024891,1.087074637413025,1.087074637413025
EUR/USD,2024-10-21 03:00:00,2024-10-21 15:00:00,short,1.08538,1.0819907251739502,1.08538,97308.94284935026,329.8067503488198,TP2,KOD,597,True,0.001694637413024891,1.087074637413025,1.087074637413025
EUR/USD,2024-10-21 07:00:00,2024-10-21 15:00:00,short,1.08485,1.0829297866821292,1.086130142211914,128816.44995352431,247.35506276160052,TP1_50%,KOD,595,False,0.0012801422119139705,1.086130142211914,1.086130142211914
EUR/USD,2024-10-21 07:00:00,2024-10-21 15:00:00,short,1.08485,1.0822897155761722,1.08485,128816.44995352431,329.8067503488198,TP2,KOD,595,True,0.0012801422119139705,1.086130142211914,1.086130142211914
EUR/USD,2024-10-16 15:00:00,2024-10-22 19:00:00,short,1.08562,1.0803446591949464,1.08562,59529.872635117834,314.0403662316839,TP2,KOD,585,True,0.002637670402526826,1.0882576704025269,1.0882576704025269
EUR/USD,2024-10-22 11:00:00,2024-10-25 11:00:00,short,1.08101,1.0831888914108276,1.0831888914108276,169419.67038582594,-369.147064628921,SL,KOD,606,False,0.0021788914108276103,1.0831888914108276,1.0831888914108276
EUR/USD,2024-10-25 03:00:00,2024-10-25 11:00:00,short,1.082,1.0828369855880735,1.0828369855880735,448547.59425154555,-375.42787195355464,SL,Model-1,619,False,0.0008369855880734356,1.0828369855880735,1.0828369855880735
EUR/USD,2024-10-28 08:00:00,2024-10-29 08:00:00,long,1.08197,1.0804970264434814,1.0804970264434814,244767.7160437466,-360.5363732219052,SL,KOD,628,False,0.001472973556518653,1.0804970264434814,1.0804970264434814
EUR/USD,2024-10-25 15:00:00,2024-10-30 12:00:00,short,1.07969,1.0837758779525757,1.0837758779525757,88239.63353937952,-360.5363732219052,SL,KOD,623,False,0.004085877952575645,1.0837758779525757,1.0837758779525757
EUR/USD,2024-10-17 11:00:00,2024-10-31 08:00:00,short,1.08284,1.087074637413025,1.087074637413025,76755.51584418106,-325.03177904979293,SL,Breaker,585,False,0.004234637413024878,1.087074637413025,1.087074637413025
EUR/USD,2024-10-31 04:00:00,2024-10-31 16:00:00,long,1.08581,1.0872740305900572,1.0854227542877195,177309.26558687165,259.5861887197717,TP1_50%,Model-1,643,False,0.0009760203933715239,1.0848339796066284,1.0848339796066284
EUR/USD,2024-10-31 04:00:00,2024-10-31 16:00:00,long,1.08581,1.087762040786743,1.08581,177309.26558687165,346.11491829302895,TP2,Model-1,643,True,0.0009760203933715239,1.0848339796066284,1.0848339796066284
EUR/USD,2024-10-31 08:00:00,2024-11-01 12:00:00,long,1.08796,1.0854227542877195,1.0854227542877195,136413.6380713136,-346.11491829302895,SL,KOD,643,False,0.0025372457122805336,1.0854227542877195,1.0854227542877195
EUR/USD,2024-11-04 00:00:00,2024-11-04 16:00:00,long,1.08952,1.089205980300903,1.089205980300903,156093.52692401633,-49.0164423556606,SL,KOD,653,False,0.0022089705657959424,1.087311029434204,1.087311029434204
EUR/USD,2024-11-04 08:00:00,2024-11-04 16:00:00,long,1.09079,1.089205980300903,1.089205980300903,217677.85254377144,-344.80600648642854,SL,Breaker,653,False,0.001584019699096828,1.089205980300903,1.089205980300903
EUR/USD,2024-09-04 19:00:00,2024-11-06 00:00:00,short,1.10818,1.0749346000000002,1.10818,9575.201980879428,318.33141993512663,TP2,OTE,420,True,0.01662269999999988,1.1081870138645171,
EUR/USD,2024-10-09 07:15:00,2024-11-06 08:00:00,short,1.09625,1.071584375,1.1126937499999998,8885.57986628995,219.1683808894573,TP1_50%,OTE,549,False,0.016443749999999868,1.0963121056556702,
EUR/USD,2024-11-07 16:00:00,2024-11-08 12:00:00,short,1.08017,1.0779263685226441,1.0786322355270386,116222.14600584412,260.75966514457167,TP1_50%,Model-1,670,False,0.0014957543182372302,1.0816657543182373,1.0816657543182373
EUR/USD,2024-11-07 16:00:00,2024-11-08 12:00:00,short,1.08017,1.0771784913635256,1.08017,116222.14600584412,347.6795535260784,TP2,Model-1,670,True,0.0014957543182372302,1.0816657543182373,1.0816657543182373
