datetime,open,high,low,close
2016-10-18 00:00:00,1.10204,1.10241,1.097,1.099
2016-10-19 00:00:00,1.09902,1.10047,1.09549,1.09705
2016-10-20 00:00:00,1.09709,1.10393,1.0896,1.09042
2016-10-21 00:00:00,1.09044,1.0912,1.08593,1.08822
2016-10-23 00:00:00,1.08794,1.08843,1.08595,1.08679
2016-10-24 00:00:00,1.08678,1.08995,1.08643,1.08794
2016-10-25 00:00:00,1.08792,1.09049,1.08509,1.08894
2016-10-26 00:00:00,1.08893,1.09468,1.08841,1.08999
2016-10-27 00:00:00,1.09001,1.09421,1.08826,1.0908
2016-10-28 00:00:00,1.0908,1.09916,1.08994,1.09853
2016-10-30 00:00:00,1.09892,1.09909,1.0961,1.09685
2016-10-31 00:00:00,1.09685,1.09825,1.09359,1.0961
2016-11-01 00:00:00,1.0961,1.1069,1.0961,1.10671
2016-11-02 00:00:00,1.10671,1.11257,1.1062,1.11162
2016-11-03 00:00:00,1.11162,1.11258,1.10596,1.10947
2016-11-04 00:00:00,1.10949,1.11412,1.10798,1.11378
2016-11-06 00:00:00,1.10582,1.11103,1.10582,1.10731
2016-11-07 00:00:00,1.10733,1.10749,1.10275,1.10418
2016-11-08 00:00:00,1.10418,1.12826,1.09894,1.12745
2016-11-09 00:00:00,1.12748,1.12991,1.09068,1.09254
2016-11-10 00:00:00,1.09258,1.09476,1.08648,1.09054
2016-11-11 00:00:00,1.09059,1.09194,1.08302,1.08562
2016-11-13 00:00:00,1.08378,1.08396,1.07726,1.07975
2016-11-14 00:00:00,1.07974,1.08062,1.0709,1.07486
2016-11-15 00:00:00,1.07486,1.08164,1.0714,1.0741
2016-11-16 00:00:00,1.07409,1.07565,1.06661,1.06976
2016-11-17 00:00:00,1.06978,1.07454,1.05816,1.06067
2016-11-18 00:00:00,1.06067,1.0643,1.05689,1.05868
2016-11-20 00:00:00,1.05911,1.06134,1.05784,1.0595
2016-11-21 00:00:00,1.05952,1.06494,1.05896,1.06281
2016-11-22 00:00:00,1.06281,1.06578,1.05834,1.06259
2016-11-23 00:00:00,1.0626,1.06435,1.0525,1.05434
2016-11-24 00:00:00,1.05433,1.05851,1.0518,1.05704
2016-11-25 00:00:00,1.05704,1.06273,1.05678,1.05904
2016-11-27 00:00:00,1.06083,1.06854,1.05943,1.06583
2016-11-28 00:00:00,1.06581,1.06694,1.05635,1.06005
2016-11-29 00:00:00,1.06005,1.06602,1.0565,1.06333
2016-11-30 00:00:00,1.06333,1.06665,1.05527,1.06022
2016-12-01 00:00:00,1.06025,1.06898,1.05844,1.06788
2016-12-02 00:00:00,1.06786,1.06885,1.06251,1.06602
2016-12-04 00:00:00,1.06633,1.06633,1.05045,1.05512
2016-12-05 00:00:00,1.05518,1.07961,1.0551,1.07554
2016-12-06 00:00:00,1.07553,1.07853,1.06982,1.07223
2016-12-07 00:00:00,1.07223,1.07845,1.07098,1.07735
2016-12-08 00:00:00,1.07735,1.08732,1.05889,1.06072
2016-12-09 00:00:00,1.06073,1.06298,1.05309,1.05589
2016-12-11 00:00:00,1.05294,1.05681,1.05251,1.05551
2016-12-12 00:00:00,1.0555,1.06516,1.05534,1.06338
2016-12-13 00:00:00,1.06339,1.0667,1.06037,1.0636
2016-12-14 00:00:00,1.06358,1.06699,1.04683,1.05124
2016-12-15 00:00:00,1.05127,1.05139,1.03664,1.04291
2016-12-16 00:00:00,1.04291,1.04739,1.04007,1.04485
2016-12-18 00:00:00,1.04389,1.0469,1.04368,1.0461
2016-12-19 00:00:00,1.04609,1.04793,1.03925,1.04021
2016-12-20 00:00:00,1.04022,1.04191,1.03522,1.04124
2016-12-21 00:00:00,1.04123,1.0451,1.03883,1.04372
2016-12-22 00:00:00,1.04377,1.04993,1.04292,1.04486
2016-12-23 00:00:00,1.04484,1.04685,1.04263,1.0452
2016-12-25 00:00:00,1.04551,1.04625,1.04426,1.04589
2016-12-26 00:00:00,1.0459,1.04675,1.04322,1.04407
2016-12-27 00:00:00,1.04409,1.04748,1.04382,1.047
2016-12-28 00:00:00,1.04703,1.04797,1.03719,1.0455
2016-12-29 00:00:00,1.04549,1.06534,1.04426,1.05291
2016-12-30 00:00:00,1.0529,1.05914,1.05056,1.05224
2017-01-02 00:00:00,1.05155,1.0523,1.04496,1.04882
2017-01-03 00:00:00,1.04882,1.049,1.03406,1.04025
2017-01-04 00:00:00,1.04024,1.05404,1.03991,1.05261
2017-01-05 00:00:00,1.05261,1.06151,1.04824,1.05803
2017-01-06 00:00:00,1.05802,1.06214,1.05249,1.05306
2017-01-08 00:00:00,1.05284,1.05444,1.05221,1.05263
2017-01-09 00:00:00,1.05263,1.0627,1.05108,1.06078
2017-01-10 00:00:00,1.06082,1.06202,1.0536,1.05503
2017-01-11 00:00:00,1.05502,1.06228,1.04537,1.05996
2017-01-12 00:00:00,1.05996,1.06847,1.05948,1.06172
2017-01-13 00:00:00,1.06171,1.06765,1.05962,1.06425
2017-01-15 00:00:00,1.06047,1.06358,1.06047,1.0615
2017-01-16 00:00:00,1.06145,1.06432,1.05793,1.06399
2017-01-17 00:00:00,1.06402,1.07197,1.064,1.06976
2017-01-18 00:00:00,1.06977,1.07045,1.06219,1.06406
2017-01-19 00:00:00,1.06405,1.06934,1.05892,1.06801
2017-01-20 00:00:00,1.068,1.07094,1.0625,1.06988
2017-01-22 00:00:00,1.07004,1.07497,1.06935,1.0737
2017-01-23 00:00:00,1.07369,1.0773,1.0706,1.07511
2017-01-24 00:00:00,1.07511,1.07747,1.07203,1.07306
2017-01-25 00:00:00,1.07306,1.07697,1.07112,1.07566
2017-01-26 00:00:00,1.07568,1.07605,1.06576,1.06743
2017-01-27 00:00:00,1.06742,1.07249,1.06581,1.06963
2017-01-29 00:00:00,1.07204,1.07402,1.0708,1.07293
2017-01-30 00:00:00,1.07293,1.07318,1.06201,1.06961
2017-01-31 00:00:00,1.06962,1.08121,1.06848,1.07905
2017-02-01 00:00:00,1.07907,1.08073,1.07316,1.07841
2017-02-02 00:00:00,1.07841,1.08287,1.07451,1.07575
2017-02-03 00:00:00,1.07576,1.07976,1.07069,1.07825
2017-02-05 00:00:00,1.07869,1.07912,1.07737,1.07756
2017-02-06 00:00:00,1.07755,1.07783,1.07043,1.07095
2017-02-07 00:00:00,1.07096,1.07137,1.0656,1.06773
2017-02-08 00:00:00,1.06773,1.07137,1.06406,1.06876
2017-02-09 00:00:00,1.06876,1.07095,1.06499,1.06619
2017-02-10 00:00:00,1.06619,1.06635,1.06076,1.06386
2017-02-12 00:00:00,1.06263,1.06368,1.06119,1.06225
2017-02-13 00:00:00,1.06224,1.06582,1.05911,1.06107
2017-02-14 00:00:00,1.06108,1.06333,1.05607,1.05761
2017-02-15 00:00:00,1.05763,1.06234,1.05213,1.06152
2017-02-16 00:00:00,1.06151,1.06792,1.05998,1.06745
2017-02-17 00:00:00,1.06745,1.06754,1.06051,1.06127
2017-02-19 00:00:00,1.06056,1.06328,1.06031,1.06183
2017-02-20 00:00:00,1.06183,1.06298,1.0577,1.0581
2017-02-21 00:00:00,1.05814,1.05891,1.05256,1.05451
2017-02-22 00:00:00,1.0545,1.05739,1.04937,1.05622
2017-02-23 00:00:00,1.0562,1.05951,1.05375,1.05807
2017-02-24 00:00:00,1.05809,1.06177,1.05563,1.05611
2017-02-26 00:00:00,1.05609,1.0575,1.05513,1.05662
2017-02-27 00:00:00,1.0566,1.06305,1.05631,1.05883
2017-02-28 00:00:00,1.05884,1.063,1.05507,1.05524
2017-03-01 00:00:00,1.05522,1.05716,1.05141,1.05325
2017-03-02 00:00:00,1.05324,1.05455,1.04949,1.05198
2017-03-03 00:00:00,1.05199,1.06238,1.05106,1.06205
2017-03-05 00:00:00,1.06067,1.06212,1.05998,1.06004
2017-03-06 00:00:00,1.06005,1.06398,1.05727,1.05813
2017-03-07 00:00:00,1.05811,1.06025,1.05581,1.05611
2017-03-08 00:00:00,1.05611,1.05728,1.05287,1.05309
2017-03-09 00:00:00,1.05308,1.06149,1.0525,1.05968
2017-03-10 00:00:00,1.05966,1.06992,1.05879,1.06731
2017-03-12 00:00:00,1.06759,1.07005,1.06755,1.06971
2017-03-13 00:00:00,1.06972,1.07142,1.06448,1.06538
2017-03-14 00:00:00,1.06539,1.06625,1.06,1.06151
2017-03-15 00:00:00,1.06149,1.07461,1.06072,1.07211
2017-03-16 00:00:00,1.07213,1.07744,1.07056,1.07726
2017-03-17 00:00:00,1.07726,1.07824,1.07274,1.07374
2017-03-19 00:00:00,1.07314,1.07627,1.07314,1.07598
2017-03-20 00:00:00,1.07596,1.07773,1.0719,1.07554
2017-03-21 00:00:00,1.07556,1.08191,1.07544,1.07936
2017-03-22 00:00:00,1.07935,1.08247,1.07758,1.07891
2017-03-23 00:00:00,1.07889,1.08048,1.07601,1.07682
2017-03-24 00:00:00,1.07682,1.08178,1.07609,1.0798
2017-03-26 00:00:00,1.0836,1.08496,1.08269,1.0846
2017-03-27 00:00:00,1.08462,1.09061,1.08423,1.08622
2017-03-28 00:00:00,1.08623,1.08725,1.0799,1.08158
2017-03-29 00:00:00,1.0816,1.08164,1.07397,1.07514
2017-03-30 00:00:00,1.07516,1.07678,1.06717,1.06756
2017-03-31 00:00:00,1.06758,1.07016,1.065,1.06522
2017-04-02 00:00:00,1.06611,1.0681,1.06584,1.06787
2017-04-03 00:00:00,1.06788,1.06808,1.06421,1.06681
2017-04-04 00:00:00,1.06681,1.06851,1.06356,1.06773
2017-04-05 00:00:00,1.06774,1.06889,1.06349,1.06753
2017-04-06 00:00:00,1.06753,1.06804,1.06289,1.06428
2017-04-07 00:00:00,1.06429,1.06662,1.05805,1.05821
2017-04-09 00:00:00,1.05855,1.05884,1.05701,1.05819
2017-04-10 00:00:00,1.05818,1.06066,1.05697,1.05839
2017-04-11 00:00:00,1.05841,1.063,1.05785,1.06018
2017-04-12 00:00:00,1.06017,1.0677,1.05887,1.06718
2017-04-13 00:00:00,1.06716,1.06776,1.0609,1.06129
2017-04-14 00:00:00,1.06128,1.06294,1.06055,1.06104
2017-04-16 00:00:00,1.06149,1.0626,1.06024,1.06177
2017-04-17 00:00:00,1.06176,1.06705,1.0615,1.06471
2017-04-18 00:00:00,1.06471,1.07358,1.06411,1.07197
2017-04-19 00:00:00,1.07196,1.07367,1.07,1.07202
2017-04-20 00:00:00,1.07202,1.07773,1.07068,1.07167
2017-04-21 00:00:00,1.07167,1.07379,1.06821,1.07238
2017-04-23 00:00:00,1.09169,1.09181,1.08206,1.08441
2017-04-24 00:00:00,1.08439,1.08775,1.08319,1.08599
2017-04-25 00:00:00,1.086,1.095,1.08569,1.09366
2017-04-26 00:00:00,1.09366,1.09507,1.08558,1.09086
2017-04-27 00:00:00,1.09086,1.09328,1.08517,1.08667
2017-04-28 00:00:00,1.08666,1.09472,1.08569,1.08926
2017-04-30 00:00:00,1.09097,1.09111,1.0889,1.08931
2017-05-01 00:00:00,1.0893,1.09238,1.08839,1.09152
2017-05-02 00:00:00,1.09152,1.09369,1.08877,1.09291
2017-05-03 00:00:00,1.09293,1.09351,1.08813,1.08963
2017-05-04 00:00:00,1.08963,1.0987,1.08748,1.09838
2017-05-05 00:00:00,1.0984,1.09997,1.09445,1.09985
2017-05-07 00:00:00,1.10173,1.10211,1.09568,1.09713
2017-05-08 00:00:00,1.09713,1.09965,1.09162,1.09291
2017-05-09 00:00:00,1.09294,1.09319,1.08634,1.08934
2017-05-10 00:00:00,1.08935,1.08978,1.08532,1.08722
2017-05-11 00:00:00,1.08721,1.08929,1.08391,1.08692
